"salary","max","count"
"$65,124.00","$65,124.00","4"
"$65,125.00","$65,125.00","3"
"$65,126.00","$65,126.00","4"
"$65,127.00","$65,127.00","6"
"$65,128.00","$65,128.00","7"
"$65,129.00","$65,129.00","2"
"$65,130.00","$65,130.00","6"
"$65,131.00","$65,131.00","5"
"$65,132.00","$65,132.00","3"
"$65,133.00","$65,133.00","7"
"$65,134.00","$65,134.00","4"
"$65,136.00","$65,136.00","5"
"$65,137.00","$65,137.00","6"
"$65,138.00","$65,138.00","1"
"$65,139.00","$65,139.00","6"
"$65,140.00","$65,140.00","5"
"$65,141.00","$65,141.00","1"
"$65,142.00","$65,142.00","4"
"$65,143.00","$65,143.00","2"
"$65,144.00","$65,144.00","7"
"$65,145.00","$65,145.00","7"
"$65,146.00","$65,146.00","4"
"$65,147.00","$65,147.00","6"
"$65,148.00","$65,148.00","2"
"$65,149.00","$65,149.00","8"
"$65,150.00","$65,150.00","7"
"$65,151.00","$65,151.00","2"
"$65,152.00","$65,152.00","5"
"$65,153.00","$65,153.00","6"
"$65,154.00","$65,154.00","7"
"$65,155.00","$65,155.00","7"
"$65,156.00","$65,156.00","2"
"$65,157.00","$65,157.00","1"
"$65,158.00","$65,158.00","4"
"$65,159.00","$65,159.00","4"
"$65,160.00","$65,160.00","5"
"$65,161.00","$65,161.00","5"
"$65,162.00","$65,162.00","5"
"$65,163.00","$65,163.00","3"
"$65,164.00","$65,164.00","5"
"$65,165.00","$65,165.00","7"
"$65,166.00","$65,166.00","8"
"$65,167.00","$65,167.00","5"
"$65,168.00","$65,168.00","3"
"$65,169.00","$65,169.00","8"
"$65,170.00","$65,170.00","1"
"$65,171.00","$65,171.00","5"
"$65,172.00","$65,172.00","1"
"$65,173.00","$65,173.00","6"
"$65,174.00","$65,174.00","11"
"$65,175.00","$65,175.00","8"
"$65,176.00","$65,176.00","6"
"$65,177.00","$65,177.00","3"
"$65,178.00","$65,178.00","6"
"$65,179.00","$65,179.00","2"
"$65,180.00","$65,180.00","2"
"$65,181.00","$65,181.00","2"
"$65,182.00","$65,182.00","6"
"$65,183.00","$65,183.00","2"
"$65,184.00","$65,184.00","4"
"$65,185.00","$65,185.00","7"
"$65,186.00","$65,186.00","4"
"$65,187.00","$65,187.00","6"
"$65,188.00","$65,188.00","5"
"$65,189.00","$65,189.00","7"
"$65,190.00","$65,190.00","3"
"$65,191.00","$65,191.00","3"
"$65,192.00","$65,192.00","3"
"$65,193.00","$65,193.00","6"
"$65,194.00","$65,194.00","9"
"$65,195.00","$65,195.00","4"
"$65,196.00","$65,196.00","5"
"$65,197.00","$65,197.00","6"
"$65,198.00","$65,198.00","4"
"$65,199.00","$65,199.00","6"
"$65,200.00","$65,200.00","2"
"$65,201.00","$65,201.00","4"
"$65,202.00","$65,202.00","5"
"$65,203.00","$65,203.00","5"
"$65,204.00","$65,204.00","3"
"$65,205.00","$65,205.00","3"
"$65,206.00","$65,206.00","4"
"$65,207.00","$65,207.00","2"
"$65,208.00","$65,208.00","6"
"$65,209.00","$65,209.00","8"
"$65,210.00","$65,210.00","8"
"$65,211.00","$65,211.00","2"
"$65,212.00","$65,212.00","1"
"$65,213.00","$65,213.00","2"
"$65,214.00","$65,214.00","5"
"$65,215.00","$65,215.00","7"
"$65,216.00","$65,216.00","4"
"$65,217.00","$65,217.00","2"
"$65,219.00","$65,219.00","2"
"$65,220.00","$65,220.00","5"
"$65,221.00","$65,221.00","6"
"$65,222.00","$65,222.00","5"
"$65,223.00","$65,223.00","2"
"$65,224.00","$65,224.00","2"
"$65,225.00","$65,225.00","3"
"$65,226.00","$65,226.00","6"
"$65,227.00","$65,227.00","6"
"$65,228.00","$65,228.00","4"
"$65,229.00","$65,229.00","6"
"$65,230.00","$65,230.00","4"
"$65,231.00","$65,231.00","4"
"$65,232.00","$65,232.00","3"
"$65,233.00","$65,233.00","2"
"$65,234.00","$65,234.00","4"
"$65,235.00","$65,235.00","3"
"$65,236.00","$65,236.00","8"
"$65,237.00","$65,237.00","1"
"$65,238.00","$65,238.00","5"
"$65,239.00","$65,239.00","2"
"$65,240.00","$65,240.00","7"
"$65,241.00","$65,241.00","6"
"$65,242.00","$65,242.00","3"
"$65,243.00","$65,243.00","4"
"$65,244.00","$65,244.00","2"
"$65,245.00","$65,245.00","2"
"$65,246.00","$65,246.00","1"
"$65,247.00","$65,247.00","5"
"$65,248.00","$65,248.00","10"
"$65,249.00","$65,249.00","3"
"$65,250.00","$65,250.00","8"
"$65,251.00","$65,251.00","7"
"$65,252.00","$65,252.00","6"
"$65,253.00","$65,253.00","5"
"$65,254.00","$65,254.00","3"
"$65,255.00","$65,255.00","2"
"$65,256.00","$65,256.00","4"
"$65,257.00","$65,257.00","1"
"$65,258.00","$65,258.00","3"
"$65,259.00","$65,259.00","3"
"$65,260.00","$65,260.00","3"
"$65,261.00","$65,261.00","1"
"$65,262.00","$65,262.00","2"
"$65,263.00","$65,263.00","6"
"$65,264.00","$65,264.00","1"
"$65,265.00","$65,265.00","6"
"$65,266.00","$65,266.00","4"
"$65,267.00","$65,267.00","3"
"$65,268.00","$65,268.00","4"
"$65,269.00","$65,269.00","5"
"$65,270.00","$65,270.00","3"
"$65,271.00","$65,271.00","3"
"$65,272.00","$65,272.00","2"
"$65,273.00","$65,273.00","3"
"$65,274.00","$65,274.00","1"
"$65,275.00","$65,275.00","1"
"$65,276.00","$65,276.00","1"
"$65,277.00","$65,277.00","3"
"$65,278.00","$65,278.00","8"
"$65,279.00","$65,279.00","6"
"$65,280.00","$65,280.00","2"
"$65,281.00","$65,281.00","3"
"$65,282.00","$65,282.00","6"
"$65,283.00","$65,283.00","4"
"$65,284.00","$65,284.00","3"
"$65,285.00","$65,285.00","5"
"$65,286.00","$65,286.00","2"
"$65,287.00","$65,287.00","4"
"$65,288.00","$65,288.00","3"
"$65,289.00","$65,289.00","2"
"$65,290.00","$65,290.00","4"
"$65,291.00","$65,291.00","5"
"$65,292.00","$65,292.00","1"
"$65,293.00","$65,293.00","6"
"$65,294.00","$65,294.00","7"
"$65,295.00","$65,295.00","6"
"$65,296.00","$65,296.00","4"
"$65,297.00","$65,297.00","3"
"$65,298.00","$65,298.00","6"
"$65,299.00","$65,299.00","6"
"$65,300.00","$65,300.00","2"
"$65,301.00","$65,301.00","8"
"$65,302.00","$65,302.00","8"
"$65,303.00","$65,303.00","2"
"$65,304.00","$65,304.00","3"
"$65,305.00","$65,305.00","5"
"$65,306.00","$65,306.00","3"
"$65,307.00","$65,307.00","4"
"$65,308.00","$65,308.00","4"
"$65,309.00","$65,309.00","3"
"$65,310.00","$65,310.00","6"
"$65,311.00","$65,311.00","7"
"$65,312.00","$65,312.00","2"
"$65,313.00","$65,313.00","9"
"$65,314.00","$65,314.00","5"
"$65,315.00","$65,315.00","4"
"$65,316.00","$65,316.00","4"
"$65,317.00","$65,317.00","2"
"$65,318.00","$65,318.00","3"
"$65,319.00","$65,319.00","4"
"$65,320.00","$65,320.00","4"
"$65,321.00","$65,321.00","5"
"$65,322.00","$65,322.00","4"
"$65,323.00","$65,323.00","5"
"$65,324.00","$65,324.00","4"
"$65,325.00","$65,325.00","3"
"$65,326.00","$65,326.00","5"
"$65,327.00","$65,327.00","3"
"$65,328.00","$65,328.00","6"
"$65,329.00","$65,329.00","4"
"$65,330.00","$65,330.00","6"
"$65,331.00","$65,331.00","7"
"$65,332.00","$65,332.00","9"
"$65,333.00","$65,333.00","2"
"$65,334.00","$65,334.00","3"
"$65,335.00","$65,335.00","5"
"$65,336.00","$65,336.00","5"
"$65,337.00","$65,337.00","1"
"$65,338.00","$65,338.00","7"
"$65,339.00","$65,339.00","7"
"$65,340.00","$65,340.00","3"
"$65,341.00","$65,341.00","2"
"$65,342.00","$65,342.00","5"
"$65,343.00","$65,343.00","3"
"$65,344.00","$65,344.00","2"
"$65,345.00","$65,345.00","7"
"$65,346.00","$65,346.00","5"
"$65,347.00","$65,347.00","5"
"$65,348.00","$65,348.00","8"
"$65,349.00","$65,349.00","2"
"$65,350.00","$65,350.00","3"
"$65,351.00","$65,351.00","3"
"$65,352.00","$65,352.00","4"
"$65,353.00","$65,353.00","4"
"$65,354.00","$65,354.00","4"
"$65,355.00","$65,355.00","4"
"$65,356.00","$65,356.00","4"
"$65,357.00","$65,357.00","4"
"$65,358.00","$65,358.00","4"
"$65,359.00","$65,359.00","5"
"$65,360.00","$65,360.00","9"
"$65,361.00","$65,361.00","3"
"$65,362.00","$65,362.00","4"
"$65,363.00","$65,363.00","7"
"$65,364.00","$65,364.00","6"
"$65,365.00","$65,365.00","5"
"$65,366.00","$65,366.00","5"
"$65,367.00","$65,367.00","4"
"$65,368.00","$65,368.00","4"
"$65,369.00","$65,369.00","8"
"$65,370.00","$65,370.00","3"
"$65,371.00","$65,371.00","1"
"$65,372.00","$65,372.00","2"
"$65,373.00","$65,373.00","7"
"$65,374.00","$65,374.00","2"
"$65,375.00","$65,375.00","4"
"$65,376.00","$65,376.00","6"
"$65,377.00","$65,377.00","3"
"$65,378.00","$65,378.00","6"
"$65,379.00","$65,379.00","4"
"$65,380.00","$65,380.00","4"
"$65,381.00","$65,381.00","2"
"$65,382.00","$65,382.00","5"
"$65,383.00","$65,383.00","2"
"$65,384.00","$65,384.00","3"
"$65,385.00","$65,385.00","6"
"$65,386.00","$65,386.00","6"
"$65,387.00","$65,387.00","6"
"$65,388.00","$65,388.00","3"
"$65,389.00","$65,389.00","5"
"$65,390.00","$65,390.00","5"
"$65,391.00","$65,391.00","6"
"$65,392.00","$65,392.00","3"
"$65,393.00","$65,393.00","7"
"$65,394.00","$65,394.00","7"
"$65,395.00","$65,395.00","5"
"$65,396.00","$65,396.00","1"
"$65,397.00","$65,397.00","5"
"$65,398.00","$65,398.00","3"
"$65,399.00","$65,399.00","1"
"$65,400.00","$65,400.00","4"
"$65,401.00","$65,401.00","5"
"$65,402.00","$65,402.00","3"
"$65,403.00","$65,403.00","6"
"$65,404.00","$65,404.00","3"
"$65,405.00","$65,405.00","2"
"$65,406.00","$65,406.00","5"
"$65,407.00","$65,407.00","9"
"$65,408.00","$65,408.00","3"
"$65,409.00","$65,409.00","6"
"$65,410.00","$65,410.00","4"
"$65,411.00","$65,411.00","4"
"$65,412.00","$65,412.00","2"
"$65,413.00","$65,413.00","5"
"$65,414.00","$65,414.00","7"
"$65,415.00","$65,415.00","3"
"$65,416.00","$65,416.00","4"
"$65,417.00","$65,417.00","8"
"$65,418.00","$65,418.00","1"
"$65,419.00","$65,419.00","2"
"$65,420.00","$65,420.00","6"
"$65,421.00","$65,421.00","5"
"$65,422.00","$65,422.00","2"
"$65,423.00","$65,423.00","2"
"$65,424.00","$65,424.00","4"
"$65,425.00","$65,425.00","1"
"$65,426.00","$65,426.00","2"
"$65,427.00","$65,427.00","2"
"$65,428.00","$65,428.00","4"
"$65,429.00","$65,429.00","2"
"$65,430.00","$65,430.00","1"
"$65,431.00","$65,431.00","2"
"$65,432.00","$65,432.00","1"
"$65,433.00","$65,433.00","9"
"$65,434.00","$65,434.00","4"
"$65,435.00","$65,435.00","2"
"$65,436.00","$65,436.00","4"
"$65,437.00","$65,437.00","5"
"$65,438.00","$65,438.00","5"
"$65,439.00","$65,439.00","4"
"$65,440.00","$65,440.00","3"
"$65,441.00","$65,441.00","4"
"$65,442.00","$65,442.00","1"
"$65,443.00","$65,443.00","3"
"$65,444.00","$65,444.00","2"
"$65,445.00","$65,445.00","3"
"$65,446.00","$65,446.00","1"
"$65,447.00","$65,447.00","2"
"$65,448.00","$65,448.00","5"
"$65,449.00","$65,449.00","2"
"$65,450.00","$65,450.00","3"
"$65,451.00","$65,451.00","4"
"$65,452.00","$65,452.00","3"
"$65,453.00","$65,453.00","2"
"$65,454.00","$65,454.00","2"
"$65,455.00","$65,455.00","4"
"$65,456.00","$65,456.00","4"
"$65,457.00","$65,457.00","2"
"$65,458.00","$65,458.00","5"
"$65,459.00","$65,459.00","3"
"$65,460.00","$65,460.00","3"
"$65,461.00","$65,461.00","4"
"$65,462.00","$65,462.00","4"
"$65,463.00","$65,463.00","5"
"$65,464.00","$65,464.00","3"
"$65,465.00","$65,465.00","3"
"$65,466.00","$65,466.00","4"
"$65,467.00","$65,467.00","10"
"$65,468.00","$65,468.00","4"
"$65,469.00","$65,469.00","4"
"$65,470.00","$65,470.00","1"
"$65,471.00","$65,471.00","4"
"$65,472.00","$65,472.00","2"
"$65,473.00","$65,473.00","3"
"$65,474.00","$65,474.00","6"
"$65,475.00","$65,475.00","4"
"$65,476.00","$65,476.00","6"
"$65,477.00","$65,477.00","6"
"$65,478.00","$65,478.00","6"
"$65,479.00","$65,479.00","6"
"$65,480.00","$65,480.00","5"
"$65,481.00","$65,481.00","7"
"$65,482.00","$65,482.00","4"
"$65,483.00","$65,483.00","6"
"$65,484.00","$65,484.00","3"
"$65,485.00","$65,485.00","4"
"$65,486.00","$65,486.00","1"
"$65,487.00","$65,487.00","2"
"$65,488.00","$65,488.00","6"
"$65,489.00","$65,489.00","3"
"$65,490.00","$65,490.00","5"
"$65,491.00","$65,491.00","5"
"$65,492.00","$65,492.00","5"
"$65,493.00","$65,493.00","1"
"$65,494.00","$65,494.00","4"
"$65,495.00","$65,495.00","4"
"$65,496.00","$65,496.00","4"
"$65,497.00","$65,497.00","1"
"$65,498.00","$65,498.00","2"
"$65,499.00","$65,499.00","1"
"$65,500.00","$65,500.00","6"
"$65,501.00","$65,501.00","2"
"$65,502.00","$65,502.00","5"
"$65,503.00","$65,503.00","2"
"$65,504.00","$65,504.00","8"
"$65,505.00","$65,505.00","3"
"$65,506.00","$65,506.00","2"
"$65,507.00","$65,507.00","4"
"$65,508.00","$65,508.00","3"
"$65,509.00","$65,509.00","4"
"$65,510.00","$65,510.00","3"
"$65,511.00","$65,511.00","2"
"$65,512.00","$65,512.00","3"
"$65,513.00","$65,513.00","6"
"$65,514.00","$65,514.00","6"
"$65,515.00","$65,515.00","4"
"$65,516.00","$65,516.00","5"
"$65,517.00","$65,517.00","3"
"$65,518.00","$65,518.00","3"
"$65,519.00","$65,519.00","3"
"$65,520.00","$65,520.00","4"
"$65,521.00","$65,521.00","3"
"$65,522.00","$65,522.00","4"
"$65,523.00","$65,523.00","6"
"$65,524.00","$65,524.00","6"
"$65,525.00","$65,525.00","3"
"$65,526.00","$65,526.00","6"
"$65,527.00","$65,527.00","7"
"$65,528.00","$65,528.00","8"
"$65,530.00","$65,530.00","9"
"$65,531.00","$65,531.00","4"
"$65,532.00","$65,532.00","7"
"$65,533.00","$65,533.00","5"
"$65,534.00","$65,534.00","5"
"$65,535.00","$65,535.00","5"
"$65,536.00","$65,536.00","5"
"$65,537.00","$65,537.00","5"
"$65,538.00","$65,538.00","5"
"$65,539.00","$65,539.00","3"
"$65,540.00","$65,540.00","7"
"$65,541.00","$65,541.00","2"
"$65,542.00","$65,542.00","3"
"$65,543.00","$65,543.00","2"
"$65,544.00","$65,544.00","7"
"$65,545.00","$65,545.00","2"
"$65,546.00","$65,546.00","2"
"$65,547.00","$65,547.00","3"
"$65,548.00","$65,548.00","4"
"$65,549.00","$65,549.00","7"
"$65,550.00","$65,550.00","2"
"$65,551.00","$65,551.00","4"
"$65,552.00","$65,552.00","4"
"$65,553.00","$65,553.00","6"
"$65,554.00","$65,554.00","6"
"$65,555.00","$65,555.00","4"
"$65,556.00","$65,556.00","10"
"$65,557.00","$65,557.00","3"
"$65,558.00","$65,558.00","7"
"$65,559.00","$65,559.00","3"
"$65,560.00","$65,560.00","1"
"$65,561.00","$65,561.00","1"
"$65,562.00","$65,562.00","3"
"$65,563.00","$65,563.00","3"
"$65,564.00","$65,564.00","5"
"$65,565.00","$65,565.00","4"
"$65,566.00","$65,566.00","3"
"$65,567.00","$65,567.00","6"
"$65,568.00","$65,568.00","1"
"$65,569.00","$65,569.00","4"
"$65,570.00","$65,570.00","1"
"$65,571.00","$65,571.00","3"
"$65,572.00","$65,572.00","5"
"$65,573.00","$65,573.00","5"
"$65,574.00","$65,574.00","6"
"$65,575.00","$65,575.00","2"
"$65,576.00","$65,576.00","2"
"$65,577.00","$65,577.00","6"
"$65,578.00","$65,578.00","7"
"$65,579.00","$65,579.00","2"
"$65,580.00","$65,580.00","4"
"$65,581.00","$65,581.00","8"
"$65,582.00","$65,582.00","1"
"$65,583.00","$65,583.00","3"
"$65,584.00","$65,584.00","3"
"$65,585.00","$65,585.00","4"
"$65,586.00","$65,586.00","3"
"$65,587.00","$65,587.00","5"
"$65,588.00","$65,588.00","5"
"$65,589.00","$65,589.00","11"
"$65,591.00","$65,591.00","5"
"$65,592.00","$65,592.00","2"
"$65,593.00","$65,593.00","1"
"$65,594.00","$65,594.00","3"
"$65,595.00","$65,595.00","2"
"$65,596.00","$65,596.00","4"
"$65,597.00","$65,597.00","4"
"$65,598.00","$65,598.00","3"
"$65,599.00","$65,599.00","4"
"$65,600.00","$65,600.00","4"
"$65,601.00","$65,601.00","1"
"$65,602.00","$65,602.00","11"
"$65,603.00","$65,603.00","4"
"$65,604.00","$65,604.00","3"
"$65,605.00","$65,605.00","3"
"$65,606.00","$65,606.00","2"
"$65,607.00","$65,607.00","2"
"$65,608.00","$65,608.00","1"
"$65,609.00","$65,609.00","5"
"$65,610.00","$65,610.00","4"
"$65,611.00","$65,611.00","3"
"$65,612.00","$65,612.00","4"
"$65,613.00","$65,613.00","3"
"$65,614.00","$65,614.00","6"
"$65,615.00","$65,615.00","3"
"$65,616.00","$65,616.00","4"
"$65,617.00","$65,617.00","3"
"$65,618.00","$65,618.00","1"
"$65,619.00","$65,619.00","5"
"$65,620.00","$65,620.00","2"
"$65,621.00","$65,621.00","2"
"$65,622.00","$65,622.00","6"
"$65,623.00","$65,623.00","3"
"$65,624.00","$65,624.00","4"
"$65,625.00","$65,625.00","6"
"$65,626.00","$65,626.00","6"
"$65,627.00","$65,627.00","4"
"$65,628.00","$65,628.00","2"
"$65,629.00","$65,629.00","2"
"$65,630.00","$65,630.00","2"
"$65,631.00","$65,631.00","1"
"$65,632.00","$65,632.00","3"
"$65,633.00","$65,633.00","3"
"$65,634.00","$65,634.00","4"
"$65,635.00","$65,635.00","2"
"$65,636.00","$65,636.00","7"
"$65,637.00","$65,637.00","8"
"$65,638.00","$65,638.00","5"
"$65,639.00","$65,639.00","7"
"$65,640.00","$65,640.00","3"
"$65,641.00","$65,641.00","3"
"$65,642.00","$65,642.00","3"
"$65,643.00","$65,643.00","4"
"$65,644.00","$65,644.00","5"
"$65,645.00","$65,645.00","5"
"$65,646.00","$65,646.00","4"
"$65,647.00","$65,647.00","5"
"$65,648.00","$65,648.00","3"
"$65,649.00","$65,649.00","4"
"$65,650.00","$65,650.00","3"
"$65,651.00","$65,651.00","6"
"$65,652.00","$65,652.00","1"
"$65,653.00","$65,653.00","4"
"$65,654.00","$65,654.00","3"
"$65,655.00","$65,655.00","4"
"$65,656.00","$65,656.00","6"
"$65,657.00","$65,657.00","2"
"$65,658.00","$65,658.00","7"
"$65,659.00","$65,659.00","6"
"$65,660.00","$65,660.00","6"
"$65,661.00","$65,661.00","2"
"$65,662.00","$65,662.00","8"
"$65,663.00","$65,663.00","4"
"$65,664.00","$65,664.00","4"
"$65,665.00","$65,665.00","7"
"$65,666.00","$65,666.00","7"
"$65,667.00","$65,667.00","3"
"$65,668.00","$65,668.00","3"
"$65,669.00","$65,669.00","2"
"$65,670.00","$65,670.00","5"
"$65,671.00","$65,671.00","4"
"$65,672.00","$65,672.00","2"
"$65,673.00","$65,673.00","4"
"$65,674.00","$65,674.00","7"
"$65,675.00","$65,675.00","7"
"$65,676.00","$65,676.00","1"
"$65,677.00","$65,677.00","8"
"$65,678.00","$65,678.00","5"
"$65,679.00","$65,679.00","3"
"$65,680.00","$65,680.00","5"
"$65,681.00","$65,681.00","3"
"$65,682.00","$65,682.00","1"
"$65,683.00","$65,683.00","6"
"$65,684.00","$65,684.00","7"
"$65,686.00","$65,686.00","7"
"$65,687.00","$65,687.00","2"
"$65,688.00","$65,688.00","4"
"$65,689.00","$65,689.00","6"
"$65,690.00","$65,690.00","6"
"$65,691.00","$65,691.00","5"
"$65,692.00","$65,692.00","7"
"$65,693.00","$65,693.00","4"
"$65,694.00","$65,694.00","4"
"$65,695.00","$65,695.00","6"
"$65,696.00","$65,696.00","4"
"$65,697.00","$65,697.00","3"
"$65,698.00","$65,698.00","5"
"$65,699.00","$65,699.00","6"
"$65,700.00","$65,700.00","8"
"$65,701.00","$65,701.00","1"
"$65,702.00","$65,702.00","4"
"$65,703.00","$65,703.00","2"
"$65,704.00","$65,704.00","2"
"$65,705.00","$65,705.00","6"
"$65,706.00","$65,706.00","5"
"$65,707.00","$65,707.00","4"
"$65,708.00","$65,708.00","7"
"$65,709.00","$65,709.00","4"
"$65,710.00","$65,710.00","4"
"$65,711.00","$65,711.00","6"
"$65,712.00","$65,712.00","1"
"$65,713.00","$65,713.00","6"
"$65,714.00","$65,714.00","3"
"$65,715.00","$65,715.00","1"
"$65,716.00","$65,716.00","3"
"$65,717.00","$65,717.00","4"
"$65,718.00","$65,718.00","1"
"$65,720.00","$65,720.00","4"
"$65,721.00","$65,721.00","6"
"$65,722.00","$65,722.00","3"
"$65,723.00","$65,723.00","2"
"$65,724.00","$65,724.00","4"
"$65,725.00","$65,725.00","4"
"$65,726.00","$65,726.00","8"
"$65,727.00","$65,727.00","4"
"$65,728.00","$65,728.00","2"
"$65,729.00","$65,729.00","4"
"$65,730.00","$65,730.00","6"
"$65,731.00","$65,731.00","6"
"$65,732.00","$65,732.00","5"
"$65,733.00","$65,733.00","6"
"$65,734.00","$65,734.00","5"
"$65,735.00","$65,735.00","6"
"$65,736.00","$65,736.00","5"
"$65,737.00","$65,737.00","10"
"$65,738.00","$65,738.00","8"
"$65,739.00","$65,739.00","3"
"$65,740.00","$65,740.00","2"
"$65,741.00","$65,741.00","3"
"$65,742.00","$65,742.00","4"
"$65,743.00","$65,743.00","5"
"$65,744.00","$65,744.00","5"
"$65,745.00","$65,745.00","1"
"$65,746.00","$65,746.00","3"
"$65,747.00","$65,747.00","3"
"$65,748.00","$65,748.00","3"
"$65,749.00","$65,749.00","2"
"$65,750.00","$65,750.00","3"
"$65,751.00","$65,751.00","3"
"$65,752.00","$65,752.00","1"
"$65,753.00","$65,753.00","4"
"$65,754.00","$65,754.00","9"
"$65,755.00","$65,755.00","3"
"$65,757.00","$65,757.00","3"
"$65,758.00","$65,758.00","4"
"$65,759.00","$65,759.00","2"
"$65,760.00","$65,760.00","9"
"$65,761.00","$65,761.00","3"
"$65,762.00","$65,762.00","6"
"$65,763.00","$65,763.00","6"
"$65,764.00","$65,764.00","6"
"$65,765.00","$65,765.00","1"
"$65,766.00","$65,766.00","4"
"$65,767.00","$65,767.00","6"
"$65,768.00","$65,768.00","4"
"$65,769.00","$65,769.00","2"
"$65,770.00","$65,770.00","7"
"$65,771.00","$65,771.00","3"
"$65,772.00","$65,772.00","5"
"$65,774.00","$65,774.00","5"
"$65,775.00","$65,775.00","3"
"$65,776.00","$65,776.00","6"
"$65,777.00","$65,777.00","4"
"$65,778.00","$65,778.00","5"
"$65,780.00","$65,780.00","3"
"$65,781.00","$65,781.00","5"
"$65,782.00","$65,782.00","5"
"$65,783.00","$65,783.00","4"
"$65,784.00","$65,784.00","2"
"$65,785.00","$65,785.00","5"
"$65,786.00","$65,786.00","6"
"$65,787.00","$65,787.00","7"
"$65,788.00","$65,788.00","5"
"$65,789.00","$65,789.00","2"
"$65,790.00","$65,790.00","6"
"$65,791.00","$65,791.00","3"
"$65,792.00","$65,792.00","5"
"$65,793.00","$65,793.00","1"
"$65,794.00","$65,794.00","6"
"$65,795.00","$65,795.00","6"
"$65,796.00","$65,796.00","4"
"$65,797.00","$65,797.00","2"
"$65,798.00","$65,798.00","2"
"$65,799.00","$65,799.00","9"
"$65,800.00","$65,800.00","3"
"$65,801.00","$65,801.00","5"
"$65,802.00","$65,802.00","5"
"$65,803.00","$65,803.00","1"
"$65,804.00","$65,804.00","1"
"$65,805.00","$65,805.00","2"
"$65,806.00","$65,806.00","4"
"$65,807.00","$65,807.00","2"
"$65,808.00","$65,808.00","2"
"$65,809.00","$65,809.00","2"
"$65,810.00","$65,810.00","3"
"$65,811.00","$65,811.00","5"
"$65,812.00","$65,812.00","2"
"$65,813.00","$65,813.00","5"
"$65,814.00","$65,814.00","2"
"$65,815.00","$65,815.00","3"
"$65,816.00","$65,816.00","5"
"$65,817.00","$65,817.00","7"
"$65,818.00","$65,818.00","5"
"$65,819.00","$65,819.00","5"
"$65,820.00","$65,820.00","4"
"$65,821.00","$65,821.00","2"
"$65,822.00","$65,822.00","4"
"$65,823.00","$65,823.00","1"
"$65,824.00","$65,824.00","5"
"$65,825.00","$65,825.00","2"
"$65,826.00","$65,826.00","5"
"$65,827.00","$65,827.00","4"
"$65,828.00","$65,828.00","3"
"$65,829.00","$65,829.00","1"
"$65,830.00","$65,830.00","5"
"$65,831.00","$65,831.00","5"
"$65,832.00","$65,832.00","3"
"$65,833.00","$65,833.00","3"
"$65,834.00","$65,834.00","4"
"$65,835.00","$65,835.00","4"
"$65,836.00","$65,836.00","8"
"$65,837.00","$65,837.00","6"
"$65,838.00","$65,838.00","2"
"$65,839.00","$65,839.00","6"
"$65,840.00","$65,840.00","4"
"$65,841.00","$65,841.00","1"
"$65,842.00","$65,842.00","4"
"$65,843.00","$65,843.00","1"
"$65,844.00","$65,844.00","8"
"$65,845.00","$65,845.00","7"
"$65,846.00","$65,846.00","5"
"$65,847.00","$65,847.00","6"
"$65,848.00","$65,848.00","4"
"$65,849.00","$65,849.00","4"
"$65,850.00","$65,850.00","3"
"$65,851.00","$65,851.00","5"
"$65,852.00","$65,852.00","5"
"$65,853.00","$65,853.00","4"
"$65,855.00","$65,855.00","4"
"$65,856.00","$65,856.00","5"
